timestamp,key,structure,time_ms,size_bytes
2026-02-10T11:31:30.157Z,G,AB,412,268
2026-02-10T11:31:31.734Z,Eb,AABA,401,258
2026-02-10T11:31:33.267Z,Dmin,AA,387,166
2026-02-10T11:31:34.780Z,Bb,AABA,394,274
2026-02-10T11:31:36.357Z,Eb,A,405,126
2026-02-10T11:31:37.946Z,A,AAAB,420,193
2026-02-10T11:31:39.480Z,Bb,A,398,132
2026-02-10T11:31:40.886Z,D,BACA,385,377
2026-02-10T11:31:42.505Z,Ab,AABA,385,162
2026-02-10T11:31:44.049Z,G,AABA,399,193
2026-02-10T11:31:45.570Z,Bb,AABA,407,258
2026-02-10T11:31:47.154Z,A,A,391,121
2026-02-10T11:31:48.669Z,C,ABAC,405,395
2026-02-10T11:31:50.280Z,F,AAB,401,249
2026-02-10T11:31:51.848Z,Gmin,AABA,405,331
2026-02-10T11:31:53.443Z,F,BBCA,400,263
2026-02-10T11:31:55.071Z,F,AAAA,426,115
2026-02-10T11:31:56.618Z,Bb,AABA,400,248
2026-02-10T11:31:58.160Z,Eb,A,389,147
2026-02-10T11:31:59.726Z,Dmin,iiABB,416,341
2026-02-10T11:32:01.253Z,Ab,AABAA,387,260
2026-02-10T11:32:02.790Z,Bb,AB,399,213
2026-02-10T11:32:04.319Z,F,AA,392,114
2026-02-10T11:32:05.846Z,Bb,ABCA,389,293
2026-02-10T11:32:07.410Z,G,A,391,110
2026-02-10T11:32:08.940Z,Ab,AAA,392,151
2026-02-10T11:32:10.469Z,Eb,AABA,375,282
2026-02-10T11:32:12.024Z,F,AAB,404,225
2026-02-10T11:32:13.629Z,Dmin,ABA,395,230
2026-02-10T11:32:15.178Z,Bb,BBAA,405,226
2026-02-10T11:32:16.706Z,F,AA,400,140
2026-02-10T11:32:18.205Z,Bmin,ABAA,387,229
2026-02-10T11:32:19.745Z,Eb,AAB,388,238
2026-02-10T11:32:21.302Z,C,AABA,411,198
2026-02-10T11:32:22.873Z,F,AABA,395,238
2026-02-10T11:32:24.418Z,D,AABA,400,187
2026-02-10T11:32:25.911Z,Bb,AA,390,170
2026-02-10T11:32:27.429Z,C,AB,392,278
2026-02-10T11:32:28.945Z,C,AABA,382,190
2026-02-10T11:32:30.536Z,C,AABA,444,241
2026-02-10T11:32:32.129Z,Bb,ABAC,417,387
2026-02-10T11:32:33.788Z,A,AABA,411,255
2026-02-10T11:32:34.596Z,C,AABA,402,220
2026-02-10T11:32:36.148Z,C,AABA,416,325
2026-02-10T11:32:37.712Z,Cmin,AABA,413,249
2026-02-10T11:32:39.288Z,B,AABA,395,203
2026-02-10T11:32:40.110Z,Bb,ABB,413,240
2026-02-10T11:32:41.661Z,F,AABA,408,224
2026-02-10T11:32:43.197Z,F,ABAC,391,332
2026-02-10T11:32:44.776Z,G,AABA,381,209
2026-02-10T11:35:18.835Z,Eb,AABA,433,247
2026-02-10T11:36:02.970Z,C,A,520,110
2026-02-10T11:36:34.153Z,Dmin,BBAA,417,194
2026-02-10T11:36:37.455Z,F,AB,419,229
2026-02-10T11:36:54.029Z,Eb,AABA,430,187
2026-02-10T11:56:08.060Z,Bb,AABA,430,233
2026-02-10T11:56:21.772Z,Eb,ABAC,415,335
2026-02-10T11:56:23.274Z,F,AABA,458,256
2026-02-10T12:48:33.655Z,C,AAA,426,110
2026-02-10T12:48:35.238Z,Bb,AABA,425,227
2026-02-10T12:48:51.373Z,Db,AB,517,212
2026-02-10T13:02:04.116Z,Cmin,AAB,718,263
2026-02-10T13:02:17.167Z,F,AABA,690,221
2026-02-10T13:02:45.799Z,F,ABCA,838,264
2026-02-10T13:02:48.742Z,G,AABA,785,265
2026-02-10T13:03:17.743Z,Bb,AABA,792,268
2026-02-10T13:03:20.621Z,Dmin,AB,851,220
2026-02-10T13:04:20.706Z,Eb,AABC,1084,404
