timestamp;time_ms_chords;time_ms_improvisor;info_chords;info_improvisor;size_bytes_chords;size_bytes_improvisor;size_bytes_sent_to_client
2026-02-10T11:19:00.851Z;489;1366;Emin|AAB|2;John Coltrane|111|5188;310;5221;5561
2026-02-10T11:19:02.779Z;497;1422;Bb|ABAC|3;John Coltrane|97|5888;317;5921;6268
2026-02-10T11:19:04.706Z;484;1436;Eb|AB|2;John Coltrane|297|4868;266;4901;5197
2026-02-10T11:19:07.453Z;488;1269;Bb|iiAAA|2;John Coltrane|155|2456;206;2489;2725
2026-02-10T11:19:09.304Z;476;1363;F|A|1;John Coltrane|207|2352;143;2385;2558
2026-02-10T11:19:11.077Z;454;1313;G|ABBAA|2;John Coltrane|204|1784;197;1817;2044
2026-02-10T11:19:12.961Z;498;1380;C|AABA|2;John Coltrane|139|6220;344;6253;6627
2026-02-10T11:19:14.840Z;484;1387;F|AAB|2;John Coltrane|200|3448;228;3481;3739
2026-02-10T11:19:16.699Z;493;1359;Db|AABA|2;John Coltrane|278|2248;226;2281;2537
2026-02-10T11:19:18.569Z;508;1356;Eb|BCA|3;John Coltrane|107|6056;360;6089;6479
2026-02-10T11:19:20.469Z;481;1412;G|ABAC|3;John Coltrane|269|4468;339;4501;4870
2026-02-10T11:19:22.354Z;526;1352;Cmin|AABA|2;John Coltrane|247|1688;212;1721;1963
2026-02-10T11:19:24.221Z;505;1356;F|AB|2;John Coltrane|151|3272;202;3305;3537
2026-02-10T11:19:26.066Z;494;1342;Bmin|AABA|2;John Coltrane|194|2192;176;2225;2431
2026-02-10T11:19:27.907Z;491;1343;Eb|AABC|3;John Coltrane|104|4616;288;4649;4967
2026-02-10T11:19:30.230Z;471;1362;Amin|AABA|2;John Coltrane|171|4348;257;4381;4668
2026-02-10T11:19:32.032Z;497;1298;Bb|AABA|2;John Coltrane|129|2628;202;2661;2893
2026-02-10T11:19:33.833Z;478;1317;F|A|1;John Coltrane|187|1580;137;1613;1780
2026-02-10T11:19:35.668Z;493;1335;Ab|AA|1;John Coltrane|118|2872;163;2905;3098
2026-02-10T11:19:37.507Z;500;1330;C|AABAA|2;John Coltrane|244|2752;193;2785;3008
2026-02-10T11:19:39.329Z;509;1307;F|A|1;John Coltrane|121|1804;106;1837;1973
2026-02-10T11:19:41.174Z;494;1344;F|AABA|2;John Coltrane|103|2408;189;2441;2660
2026-02-10T11:19:43.016Z;479;1354;Eb|BACA|3;John Coltrane|191|3856;292;3889;4211
2026-02-10T11:19:44.886Z;485;1378;F|ABCD|4;John Coltrane|239|4916;417;4949;5396
2026-02-10T11:19:46.736Z;485;1359;Eb|iiAAB|3;John Coltrane|222|2020;268;2053;2351
2026-02-10T11:19:48.537Z;467;1327;C|ABBA|2;John Coltrane|297|2600;212;2633;2875
2026-02-10T11:19:50.326Z;490;1293;Ab|A|1;John Coltrane|154|1284;134;1317;1481
2026-02-10T11:19:52.178Z;471;1374;Bb|AABA|2;John Coltrane|133|4752;298;4785;5113
2026-02-10T11:19:54.012Z;487;1340;C|ABCA|3;John Coltrane|175|4964;270;4997;5297
2026-02-10T11:19:56.319Z;486;1334;F|AABC|3;John Coltrane|246|2992;276;3025;3331
2026-02-10T11:19:58.319Z;577;1417;Eb|AABA|2;John Coltrane|112|4536;262;4569;4861
2026-02-10T11:20:00.676Z;498;1349;G|AABA|2;John Coltrane|256|2556;188;2589;2807
2026-02-10T11:20:02.526Z;498;1346;Fmin|ABB|2;John Coltrane|127|4020;272;4053;4355
2026-02-10T11:20:04.341Z;503;1305;Cmin|ABAC|3;John Coltrane|198|4680;339;4713;5082
2026-02-10T11:20:06.210Z;501;1360;F|BACA|3;John Coltrane|137|5064;308;5097;5435
2026-02-10T11:20:08.012Z;472;1325;Eb|AAA|1;John Coltrane|179|2760;159;2793;2982
2026-02-10T11:20:09.847Z;504;1324;Eb|AABA|2;John Coltrane|106|4192;243;4225;4498
2026-02-10T11:20:11.801Z;503;1443;Eb|iABCD|5;John Coltrane|269|6200;549;6233;6812
2026-02-10T11:20:13.629Z;486;1336;Amin|AA|1;John Coltrane|156|1856;133;1889;2052
2026-02-10T11:20:15.450Z;487;1327;C|AABA|2;John Coltrane|179|2816;202;2849;3081
2026-02-10T11:20:17.276Z;484;1332;Ab|AABA|2;John Coltrane|236|2516;209;2549;2788
2026-02-10T11:20:19.154Z;493;1379;C|ABAC|3;John Coltrane|157|6668;362;6701;7093
2026-02-10T11:20:20.873Z;490;1223;Eb|A|1;John Coltrane|112|1592;113;1625;1768
2026-02-10T11:20:22.745Z;506;1357;C|AABA|2;John Coltrane|101|2936;218;2969;3217
2026-02-10T11:20:24.619Z;500;1367;Eb|ABC|3;John Coltrane|132|5608;349;5641;6020
2026-02-10T11:20:26.398Z;453;1320;Eb|AABAA|2;John Coltrane|118|3056;251;3089;3370
2026-02-10T11:20:29.190Z;486;1344;F|A|1;John Coltrane|274|808;104;841;975
2026-02-10T11:20:31.073Z;525;1350;F|AABA|2;John Coltrane|262|3776;308;3809;4147
2026-02-10T11:20:32.868Z;477;1313;C|A|1;John Coltrane|92|1956;178;1989;2197
2026-02-10T11:20:34.692Z;488;1330;G|AABA|2;John Coltrane|230|2624;238;2657;2925
2026-02-10T11:20:36.454Z;487;1269;Amin|AA|1;John Coltrane|227|992;119;1025;1174
2026-02-10T11:20:38.306Z;481;1365;C|AABC|3;John Coltrane|173|6212;313;6245;6588
2026-02-10T11:20:40.054Z;463;1277;Eb|ABB|2;John Coltrane|166|3516;232;3549;3811
2026-02-10T11:20:41.806Z;487;1259;C|AABAA|2;John Coltrane|261|2144;197;2177;2404
2026-02-10T11:20:43.646Z;478;1356;F|ABCB|3;John Coltrane|197|5320;335;5353;5718
2026-02-10T11:20:45.498Z;487;1357;Cmin|AB|2;John Coltrane|205|3804;287;3837;4154
2026-02-10T11:20:47.365Z;493;1367;Eb|AA|1;John Coltrane|110|3236;179;3269;3478
2026-02-10T11:20:49.138Z;522;1242;Eb|A|1;John Coltrane|285|1500;132;1533;1695
2026-02-10T11:20:50.907Z;489;1272;C|BBAA|2;John Coltrane|299|2176;183;2209;2422
2026-02-10T11:20:52.748Z;498;1336;Fmin|AABA|2;John Coltrane|183|4668;287;4701;5018
2026-02-10T11:20:54.583Z;490;1337;Bb|ABB|2;John Coltrane|209|2688;227;2721;2978
2026-02-10T11:20:56.408Z;470;1346;C|ABA|2;John Coltrane|255|3248;225;3281;3536
2026-02-10T11:20:58.284Z;511;1357;C|AABAA|2;John Coltrane|203|4212;288;4245;4563
2026-02-10T11:21:00.121Z;469;1361;Ab|ABAC|3;John Coltrane|143|4824;356;4857;5243
2026-02-10T11:21:01.963Z;480;1351;C|BA|2;John Coltrane|162|2660;221;2693;2944
2026-02-10T11:21:03.881Z;497;1413;Bb|ABC|3;John Coltrane|165|4584;275;4617;4922
2026-02-10T11:21:05.792Z;529;1375;Eb|ABAC|3;John Coltrane|213|4572;312;4605;4947
2026-02-10T11:21:07.645Z;484;1362;Dmin|AABA|2;John Coltrane|110|5984;280;6017;6327
2026-02-10T11:21:09.479Z;501;1324;F|AAB|2;John Coltrane|126|3256;204;3289;3523
2026-02-10T11:21:11.292Z;496;1312;Bb|AABA|2;John Coltrane|212|2320;206;2353;2589
2026-02-10T11:21:13.139Z;498;1341;Eb|iiAAAAAAABBCAAAA|4;John Coltrane|131|5888;395;5921;6346
2026-02-10T11:21:14.955Z;460;1350;F|AABA|2;John Coltrane|205|2436;221;2469;2720
2026-02-10T11:21:16.800Z;486;1353;C|AABA|2;John Coltrane|158|3284;251;3317;3598
2026-02-10T11:21:18.650Z;491;1351;Eb|AABA|2;John Coltrane|219|3860;255;3893;4178
2026-02-10T11:21:20.470Z;487;1326;G|A|1;John Coltrane|200|1132;106;1165;1301
2026-02-10T11:21:22.298Z;470;1351;Eb|AABA|2;John Coltrane|115|3380;248;3413;3691
2026-02-10T11:21:24.160Z;507;1345;Amin|AABA|2;John Coltrane|121|3948;233;3981;4244
2026-02-10T11:21:26.056Z;481;1408;Eb|iAA|2;John Coltrane|288|1832;165;1865;2060
2026-02-10T11:21:27.908Z;490;1356;G|AABCAA|3;John Coltrane|141|5092;302;5125;5457
2026-02-10T11:21:29.738Z;466;1355;Bb|AB|2;John Coltrane|156|2948;205;2981;3216
2026-02-10T11:21:31.593Z;494;1353;Ab|AAB|2;John Coltrane|295|4956;318;4989;5337
2026-02-10T11:21:33.442Z;492;1346;G|A|1;John Coltrane|294|1472;128;1505;1663
2026-02-10T11:21:35.294Z;482;1362;F|ABC|3;John Coltrane|166|4288;345;4321;4696
2026-02-10T11:21:37.133Z;489;1342;F|A|1;John Coltrane|233|2024;149;2057;2236
2026-02-10T11:21:38.978Z;495;1344;Emin|BBAA|2;John Coltrane|244|2548;240;2581;2851
2026-02-10T11:21:40.863Z;469;1405;Cmin|AABA|2;John Coltrane|238|3620;267;3653;3950
2026-02-10T11:21:42.653Z;497;1287;C|A|1;John Coltrane|122|1888;111;1921;2062
2026-02-10T11:21:44.507Z;498;1350;F|ABAA|2;John Coltrane|167|2764;212;2797;3039
2026-02-10T11:21:46.346Z;494;1336;Db|A|1;John Coltrane|165|1356;127;1389;1546
2026-02-10T11:21:48.180Z;493;1333;Dmin|AABA|2;John Coltrane|223|3188;236;3221;3487
2026-02-10T11:21:50.049Z;496;1367;F|AAB|2;John Coltrane|166|3060;225;3093;3348
2026-02-10T11:21:51.864Z;484;1319;Eb|AABA|2;John Coltrane|164|2732;203;2765;2998
2026-02-10T11:21:53.690Z;464;1356;Eb|AABA|2;John Coltrane|129|4500;240;4533;4803
2026-02-10T11:21:56.469Z;489;1300;Eb|AABA|2;John Coltrane|207|2580;235;2613;2878
2026-02-10T11:21:58.260Z;463;1320;Bb|AABA|2;John Coltrane|102|3192;214;3225;3469
2026-02-10T11:22:01.036Z;465;1332;Bb|ABA|2;John Coltrane|294|3568;266;3601;3897
2026-02-10T11:22:02.907Z;501;1364;Eb|ABAC|3;John Coltrane|178|4276;290;4309;4629
2026-02-10T11:22:04.773Z;495;1362;F|BACA|3;John Coltrane|284|3928;290;3961;4281
2026-02-10T11:22:06.648Z;501;1367;Eb|ABAC|3;John Coltrane|228|4864;349;4897;5276
2026-02-10T11:22:08.441Z;479;1307;G|AABA|2;John Coltrane|224|2064;193;2097;2320
2026-02-10T11:22:10.262Z;458;1355;G|A|1;John Coltrane|246|1240;110;1273;1413
2026-02-10T11:22:13.026Z;474;1347;Eb|ABAC|3;John Coltrane|148|6312;321;6345;6696
2026-02-10T11:22:14.876Z;484;1361;G|AB|2;John Coltrane|156|3696;256;3729;4015
2026-02-10T11:22:16.684Z;495;1306;G|A|1;John Coltrane|92|1712;113;1745;1888
2026-02-10T11:22:18.530Z;494;1346;Bb|AB|2;John Coltrane|169|3928;240;3961;4231
2026-02-10T11:22:20.411Z;492;1382;F|ABAC|3;John Coltrane|120|4464;298;4497;4825
2026-02-10T11:22:22.238Z;492;1325;Eb|ABB|2;John Coltrane|294|2920;217;2953;3200
2026-02-10T11:22:24.080Z;493;1342;Eb|AABA|2;John Coltrane|204|3200;275;3233;3538
2026-02-10T11:22:25.947Z;479;1381;C|AABA|2;John Coltrane|237|4088;267;4121;4418
2026-02-10T11:22:27.779Z;492;1330;F|AABA|2;John Coltrane|228|2584;264;2617;2911
2026-02-10T11:22:29.628Z;467;1375;F|iABA|3;John Coltrane|295|4852;367;4885;5282
2026-02-10T11:22:31.465Z;500;1330;F|ABA|2;John Coltrane|120|3456;230;3489;3749
2026-02-10T11:22:33.331Z;507;1351;G|AABA|2;John Coltrane|140|6668;310;6701;7041
2026-02-10T11:22:35.156Z;484;1336;C|A|1;John Coltrane|179|1324;119;1357;1506
2026-02-10T11:22:36.972Z;489;1321;C|AABA|2;John Coltrane|170|3684;228;3717;3975
2026-02-10T11:22:38.831Z;498;1352;G|AABA|2;John Coltrane|290|2604;201;2637;2868
2026-02-10T11:22:40.625Z;466;1321;F|A|1;John Coltrane|114|1320;111;1353;1494
2026-02-10T11:22:42.427Z;479;1317;Db|AABA|2;John Coltrane|181|2836;234;2869;3133
2026-02-10T11:22:45.258Z;485;1311;Amin|AABAA|2;John Coltrane|250|2672;235;2705;2970
2026-02-10T11:22:48.078Z;497;1287;F|AABA|2;John Coltrane|246|2516;216;2549;2795
2026-02-10T11:22:49.886Z;477;1322;Eb|AA|1;John Coltrane|174|1572;142;1605;1777
2026-02-10T11:22:51.730Z;494;1342;G|AABA|2;John Coltrane|141|3380;232;3413;3675
2026-02-10T11:22:53.482Z;487;1259;C|BCAAAAA|3;John Coltrane|248|2908;272;2941;3243
2026-02-10T11:22:55.445Z;520;1436;Bb|ABAC|3;John Coltrane|94|6060;328;6093;6451
2026-02-10T11:22:57.274Z;493;1330;C|AAB|2;John Coltrane|288|2656;226;2689;2945
2026-02-10T11:22:59.157Z;491;1385;Dmin|ABBCA|3;John Coltrane|123|5684;303;5717;6050
2026-02-10T11:23:01.859Z;493;1233;E|A|1;John Coltrane|300|1476;131;1509;1670
2026-02-10T11:23:04.614Z;464;1310;Cmin|AABA|2;John Coltrane|282|2920;205;2953;3188
2026-02-10T11:23:06.470Z;490;1358;Eb|AAB|2;John Coltrane|235|3016;235;3049;3314
2026-02-10T11:23:08.336Z;507;1352;C|ABCB|3;John Coltrane|298|3576;281;3609;3920
2026-02-10T11:23:10.079Z;484;1252;C|A|1;John Coltrane|196|1136;122;1169;1321
2026-02-10T11:23:11.893Z;474;1333;F|BBAA|2;John Coltrane|290|1820;189;1853;2072
2026-02-10T11:23:13.708Z;473;1336;Fmin|A|1;John Coltrane|99|432;90;465;585
2026-02-10T11:23:15.639Z;514;1410;C|AABC|3;John Coltrane|157|5992;321;6025;6376
2026-02-10T11:23:17.480Z;505;1329;Ab|ABAC|3;John Coltrane|179|5624;397;5657;6084
2026-02-10T11:23:19.288Z;488;1313;Db|A|1;John Coltrane|289|1464;167;1497;1694
2026-02-10T11:23:21.121Z;471;1355;C|AABA|2;John Coltrane|207|2700;254;2733;3017
2026-02-10T11:23:22.956Z;508;1318;F|BBA|2;John Coltrane|166|3020;263;3053;3346
2026-02-10T11:23:24.778Z;497;1316;Eb|BBA|2;John Coltrane|141|4124;261;4157;4448
2026-02-10T11:23:26.632Z;484;1364;Ab|AABA|2;John Coltrane|117|3100;207;3133;3370
2026-02-10T11:23:28.473Z;490;1342;Dmin|ABC|3;John Coltrane|157|5068;287;5101;5418
2026-02-10T11:23:30.224Z;485;1259;Eb|AABC|3;John Coltrane|148|3696;307;3729;4066
2026-02-10T11:23:32.038Z;469;1338;Dmin|AB|2;John Coltrane|189|5284;245;5317;5592
2026-02-10T11:23:33.923Z;478;1400;F|AABAA|2;John Coltrane|276|3716;267;3749;4046
2026-02-10T11:23:35.754Z;491;1334;C|AABAA|2;John Coltrane|208|1632;165;1665;1860
2026-02-10T11:23:37.556Z;500;1294;F|AB|2;John Coltrane|139|2896;190;2929;3149
2026-02-10T11:23:39.400Z;491;1344;Bb|A|1;John Coltrane|245|1476;135;1509;1674
2026-02-10T11:23:41.241Z;494;1341;G|AB|2;John Coltrane|287|3348;226;3381;3637
2026-02-10T11:23:43.116Z;515;1352;Bb|AABAA|2;John Coltrane|123|4940;214;4973;5217
2026-02-10T11:23:44.921Z;462;1333;Bb|A|1;John Coltrane|99|1308;125;1341;1496
2026-02-10T11:23:46.763Z;487;1347;F|AABA|2;John Coltrane|102|3252;192;3285;3507
2026-02-10T11:23:48.572Z;492;1311;C|AABAA|2;John Coltrane|147|3088;227;3121;3378
2026-02-10T11:23:50.448Z;509;1358;Bb|ABvv|3;John Coltrane|127|7176;391;7209;7630
2026-02-10T11:23:52.273Z;477;1343;G|AABA|2;John Coltrane|264|2808;238;2841;3109
2026-02-10T11:23:54.118Z;491;1347;G|AABA|2;John Coltrane|277|2156;205;2189;2424
2026-02-10T11:23:56.971Z;480;1339;Bb|AABA|2;John Coltrane|108|3304;225;3337;3592
2026-02-10T11:23:58.827Z;506;1343;Bb|ABAB|2;John Coltrane|290|3940;295;3973;4298
2026-02-10T11:24:00.729Z;490;1405;F|AB|2;John Coltrane|266|6456;367;6489;6886
2026-02-10T11:24:02.486Z;493;1256;Bb|A|1;John Coltrane|98|1424;120;1457;1607
2026-02-10T11:24:04.323Z;478;1353;Cmin|ABAC|3;John Coltrane|236|3412;272;3445;3747
2026-02-10T11:24:06.119Z;471;1321;Amin|ABAC|3;John Coltrane|279|3812;378;3845;4253
2026-02-10T11:24:08.016Z;470;1418;F|ABC|3;John Coltrane|157|5112;333;5145;5508
2026-02-10T11:24:09.779Z;489;1267;G|A|1;John Coltrane|161|280;81;313;424
2026-02-10T11:24:11.617Z;487;1344;F|BA|2;John Coltrane|151|3336;204;3369;3603
2026-02-10T11:24:13.378Z;475;1278;G|AAB|2;John Coltrane|255|3348;217;3381;3628
2026-02-10T11:24:15.192Z;464;1343;Ab|A|1;John Coltrane|92|3100;171;3133;3334
2026-02-10T11:24:17.035Z;491;1345;F|BBAA|2;John Coltrane|148|3264;280;3297;3607
2026-02-10T11:24:18.882Z;483;1357;Eb|BBAA|2;John Coltrane|129|4100;331;4133;4494
2026-02-10T11:24:20.710Z;477;1343;F|ABAC|3;John Coltrane|123|4760;287;4793;5110
2026-02-10T11:24:22.573Z;496;1360;Bb|AABA|2;John Coltrane|91|4472;237;4505;4772
2026-02-10T11:24:24.422Z;490;1351;Bb|AA|1;John Coltrane|181|2200;157;2233;2420
2026-02-10T11:24:26.295Z;502;1365;G|AABC|3;John Coltrane|238|4364;273;4397;4700
2026-02-10T11:24:28.188Z;502;1385;F|ABCD|4;John Coltrane|115|6092;414;6125;6569
2026-02-10T11:24:30.069Z;518;1354;Eb|AAB|2;John Coltrane|165|3788;249;3821;4100
2026-02-10T11:24:31.842Z;477;1290;Eb|AAA|1;John Coltrane|169|1696;130;1729;1889
2026-02-10T11:24:33.716Z;499;1369;Bb|ABA|2;John Coltrane|228|2564;205;2597;2832
2026-02-10T11:24:35.560Z;462;1373;Bb|AB|2;John Coltrane|208|2892;204;2925;3159
2026-02-10T11:24:37.313Z;494;1252;Db|AA|1;John Coltrane|142|1720;139;1753;1922
2026-02-10T11:24:39.152Z;497;1335;G|AA|1;John Coltrane|264|1268;135;1301;1466
2026-02-10T11:24:41.012Z;493;1360;F|AABA|2;John Coltrane|183|5652;282;5685;5997
2026-02-10T11:24:42.868Z;515;1334;C|AABA|2;John Coltrane|180|3760;250;3793;4073
2026-02-10T11:24:44.691Z;483;1334;C|ABA|2;John Coltrane|197|3148;238;3181;3449
2026-02-10T11:24:46.529Z;477;1356;Bb|AABC|3;John Coltrane|144|6164;293;6197;6520
2026-02-10T11:24:48.377Z;503;1338;Eb|ABCD|4;John Coltrane|129|6796;400;6829;7259
2026-02-10T11:24:50.247Z;495;1367;C|AABA|2;John Coltrane|260|3476;216;3509;3755
2026-02-10T11:24:52.096Z;514;1326;Db|A|1;John Coltrane|91|1312;129;1345;1504
2026-02-10T11:24:53.958Z;482;1374;Bb|AABC|3;John Coltrane|152|5620;306;5653;5989
2026-02-10T11:24:55.798Z;467;1365;G|AB|2;John Coltrane|131|3364;218;3397;3645
2026-02-10T11:24:58.605Z;509;1300;Bb|AABA|2;John Coltrane|171|2864;223;2897;3150
2026-02-10T11:25:00.465Z;487;1366;G|AB|2;John Coltrane|109|4240;228;4273;4531
2026-02-10T11:25:02.431Z;487;1471;Ab|AABA|2;John Coltrane|207|4716;267;4749;5046
2026-02-10T11:25:04.248Z;483;1324;D|AABA|2;John Coltrane|233|2096;196;2129;2355
2026-02-10T11:25:06.109Z;480;1375;Dmin|ABAC|3;John Coltrane|216|3904;311;3937;4278
2026-02-10T11:25:07.973Z;498;1358;C|iiAABA|3;John Coltrane|223|4416;322;4449;4801
2026-02-10T11:25:09.812Z;501;1329;C|AABA|2;John Coltrane|161|2364;199;2397;2626
2026-02-10T11:25:11.665Z;500;1347;Eb|AB|2;John Coltrane|211|3424;231;3457;3718
2026-02-10T11:25:13.534Z;509;1354;F|A|1;John Coltrane|165|5876;209;5909;6148
2026-02-10T11:25:15.380Z;500;1338;Ab|AB|2;John Coltrane|121|5092;272;5125;5427
2026-02-10T11:25:17.125Z;491;1249;Eb|AABA|2;John Coltrane|233|2976;274;3009;3313
2026-02-10T11:25:18.989Z;483;1374;F|ABA|2;John Coltrane|158|4288;230;4321;4581
2026-02-10T11:25:20.836Z;507;1330;Amin|AABA|2;John Coltrane|282|2356;203;2389;2622
2026-02-10T11:25:22.655Z;470;1341;Bb|BA|2;John Coltrane|183|2352;219;2385;2634
2026-02-10T11:25:24.465Z;487;1317;C|AAA|1;John Coltrane|287|1112;138;1145;1313
2026-02-10T11:25:26.307Z;495;1338;Ab|AABA|2;John Coltrane|242|3332;249;3365;3644
2026-02-10T11:25:28.174Z;497;1365;F|ABAC|3;John Coltrane|246|4624;323;4657;5010
2026-02-10T11:25:30.036Z;506;1347;D|AABA|2;John Coltrane|182|5424;301;5457;5788
2026-02-10T11:25:31.908Z;481;1382;Fmin|ABAA|2;John Coltrane|216|2492;200;2525;2755
2026-02-10T11:25:33.729Z;499;1313;C|AB|2;John Coltrane|247|2584;254;2617;2901
2026-02-10T11:25:35.482Z;480;1267;C|A|1;John Coltrane|106|1952;159;1985;2174
2026-02-10T11:25:37.299Z;476;1332;G|AABA|2;John Coltrane|101|3628;237;3661;3928
2026-02-10T11:25:39.210Z;476;1429;Gmin|AAB|2;John Coltrane|211|3916;285;3949;4264
2026-02-10T11:25:41.040Z;504;1319;F|AA|1;John Coltrane|272|1140;105;1173;1308
2026-02-10T11:25:42.856Z;496;1311;Eb|AB|2;John Coltrane|212|2552;232;2585;2847
2026-02-10T11:25:44.748Z;478;1408;Eb|AB|2;John Coltrane|133|3420;213;3453;3696
2026-02-10T11:25:46.624Z;516;1352;Fmin|AABA|2;John Coltrane|240|5064;303;5097;5430
2026-02-10T11:25:48.497Z;492;1370;Eb|ABAC|3;John Coltrane|171|5128;365;5161;5556
2026-02-10T11:25:50.437Z;470;1463;Eb|ABCDA|4;John Coltrane|259|6732;439;6765;7234
2026-02-10T11:25:52.237Z;483;1310;Gmin|ABAC|3;John Coltrane|149|4636;274;4669;4973
2026-02-10T11:25:54.076Z;479;1352;Fmin|AABA|2;John Coltrane|259|2848;231;2881;3142
2026-02-10T11:25:55.938Z;481;1374;F|AAB|2;John Coltrane|159|5492;290;5525;5845
2026-02-10T11:25:57.719Z;468;1307;C|AABAB|2;John Coltrane|91|2804;210;2837;3077
2026-02-10T11:25:59.512Z;469;1316;Fmin|BBAA|2;John Coltrane|154|5100;266;5133;5429
2026-02-10T11:26:01.377Z;494;1364;Db|AAB|2;John Coltrane|125|3820;268;3853;4151
2026-02-10T11:26:03.348Z;505;1459;Bb|ABAC|3;John Coltrane|213|4744;310;4777;5117
2026-02-10T11:26:05.271Z;490;1423;Eb|AABA|2;John Coltrane|263|4312;264;4345;4639
2026-02-10T11:26:08.054Z;489;1336;C|ABAC|3;John Coltrane|121|5388;355;5421;5806
2026-02-10T11:26:09.915Z;510;1344;Eb|AAB|2;John Coltrane|212|3324;274;3357;3661
2026-02-10T11:26:11.714Z;492;1298;G|AB|2;John Coltrane|269|2484;211;2517;2758
2026-02-10T11:26:13.571Z;501;1350;C|ABAC|3;John Coltrane|279|4860;339;4893;5262
2026-02-10T11:26:15.424Z;487;1360;Bb|AABCA|3;John Coltrane|146|4868;325;4901;5256
2026-02-10T11:26:17.301Z;484;1385;Eb|iABCA|4;John Coltrane|196|6084;434;6117;6581
2026-02-10T11:26:19.158Z;471;1379;F|AABA|2;John Coltrane|102|5824;286;5857;6173
2026-02-10T11:26:21.032Z;493;1374;F|AABA|2;John Coltrane|118|3148;245;3181;3456
2026-02-10T11:26:22.879Z;509;1328;F|AABA|2;John Coltrane|281|2396;189;2429;2648
2026-02-10T11:26:24.743Z;509;1347;C|A|1;John Coltrane|123|2064;150;2097;2277
2026-02-10T11:26:26.546Z;470;1327;F|AA|1;John Coltrane|183|1820;161;1853;2044
2026-02-10T11:26:28.396Z;488;1354;F|AABA|2;John Coltrane|94|4936;241;4969;5240
2026-02-10T11:26:30.224Z;466;1355;C|AABA|2;John Coltrane|138|4756;264;4789;5083
2026-02-10T11:26:32.043Z;502;1309;Ab|AABA|2;John Coltrane|134|3648;232;3681;3943
2026-02-10T11:26:33.871Z;460;1359;Fmin|AABAA|2;John Coltrane|133|3456;242;3489;3761
2026-02-10T11:26:35.684Z;487;1320;Gmin|ABAC|3;John Coltrane|175|2792;250;2825;3105
2026-02-10T11:26:37.534Z;493;1350;Fmin|AB|2;John Coltrane|269|2576;229;2609;2868
2026-02-10T11:26:39.340Z;484;1312;Dmin|BBAA|2;John Coltrane|160|2504;220;2537;2787
2026-02-10T11:26:41.282Z;476;1459;Bb|vAABA|3;John Coltrane|252|5564;404;5597;6031
2026-02-10T11:26:43.152Z;476;1388;C|AB|2;John Coltrane|228|3892;249;3925;4204
2026-02-10T11:26:45.009Z;508;1340;C|ABAC|3;John Coltrane|254|3688;257;3721;4008
2026-02-10T11:26:46.837Z;493;1329;F|A|1;John Coltrane|255|1452;127;1485;1642
2026-02-10T11:26:48.702Z;501;1356;C|ABAC|3;John Coltrane|285|3420;294;3453;3777
2026-02-10T11:26:50.568Z;498;1356;F|A|1;John Coltrane|182|1360;109;1393;1532
2026-02-10T11:26:52.436Z;498;1364;C|A|1;John Coltrane|93|2056;150;2089;2269
2026-02-10T11:26:54.231Z;470;1319;C|A|1;John Coltrane|180|1264;133;1297;1460
2026-02-10T11:26:56.119Z;507;1373;C|ABAC|3;John Coltrane|98|5764;370;5797;6197
2026-02-10T11:26:57.963Z;493;1344;C|ABC|3;John Coltrane|299|3868;339;3901;4270
2026-02-10T11:26:59.839Z;492;1378;C|ABAC|3;John Coltrane|119|7384;421;7417;7868
2026-02-10T11:27:01.718Z;491;1380;Eb|ABAC|3;John Coltrane|96|8056;399;8089;8518
2026-02-10T11:27:03.480Z;492;1265;C|A|1;John Coltrane|289|892;103;925;1058
2026-02-10T11:27:05.296Z;490;1321;G|A|1;John Coltrane|272|1680;130;1713;1873
2026-02-10T11:27:07.157Z;499;1353;G|AABC|3;John Coltrane|133|5356;324;5389;5743
2026-02-10T11:27:09.068Z;491;1413;C|AABC|3;John Coltrane|229|3824;318;3857;4205
2026-02-10T11:27:10.894Z;468;1352;F|AABC|3;John Coltrane|273|3924;335;3957;4322
2026-02-10T11:27:12.784Z;502;1380;Amin|ABAC|3;John Coltrane|299|3824;327;3857;4214
2026-02-10T11:27:14.708Z;510;1407;Eb|BBAA|2;John Coltrane|251|3432;286;3465;3781
2026-02-10T11:27:16.579Z;493;1371;C|ABAC|3;John Coltrane|215|3980;325;4013;4368
2026-02-10T11:27:18.371Z;459;1325;E|AABA|2;John Coltrane|211|2284;212;2317;2559
2026-02-10T11:27:20.249Z;491;1380;F|AB|2;John Coltrane|291|2392;196;2425;2651
2026-02-10T11:27:22.062Z;471;1334;C|AABAA|2;John Coltrane|115|2752;204;2785;3019
2026-02-10T11:27:23.975Z;516;1387;F|AABC|3;John Coltrane|103|7272;320;7305;7655
2026-02-10T11:27:25.801Z;484;1336;Amin|ABAC|3;John Coltrane|102|4512;293;4545;4868
2026-02-10T11:27:27.660Z;490;1363;F|A|1;John Coltrane|220|2348;150;2381;2561
2026-02-10T11:27:29.513Z;485;1360;Bb|AABCAAA|3;John Coltrane|117|5224;317;5257;5604
2026-02-10T11:27:31.330Z;470;1342;Eb|ABAC|3;John Coltrane|206|3432;304;3465;3799
2026-02-10T11:27:33.218Z;517;1363;F|ABCD|4;John Coltrane|126|6052;365;6085;6480
2026-02-10T11:27:35.091Z;456;1406;G|ABAC|3;John Coltrane|213|5472;372;5505;5907
